852544,2226,7/19/2015 10:52,Powell Street BART,39,7/19/2015 11:29,Embarcadero at Sansome,60,534,Customer,47
852543,673,7/19/2015 10:50,Civic Center BART (7th at Market),72,7/19/2015 11:01,Temporary Transbay Terminal (Howard at Beale),55,570,Subscriber,94103
852542,2393,7/19/2015 10:49,Powell Street BART,39,7/19/2015 11:29,Embarcadero at Sansome,60,568,Customer,47
852541,2624,7/19/2015 10:46,Yerba Buena Center of the Arts (3rd @ Howard),68,7/19/2015 11:29,Grant Avenue at Columbus Avenue,73,535,Customer,92603
852540,675,7/19/2015 10:40,Powell at Post (Union Square),71,7/19/2015 10:51,South Van Ness at Market,66,193,Customer,10024
852539,2969,7/19/2015 10:40,Yerba Buena Center of the Arts (3rd @ Howard),68,7/19/2015 11:29,Grant Avenue at Columbus Avenue,73,609,Customer,90049
852538,2984,7/19/2015 10:39,Yerba Buena Center of the Arts (3rd @ Howard),68,7/19/2015 11:29,Grant Avenue at Columbus Avenue,73,589,Customer,90049
852537,255,7/19/2015 10:39,Powell at Post (Union Square),71,7/19/2015 10:43,Beale at Market,56,503,Subscriber,94109
852536,617,7/19/2015 10:34,Embarcadero at Folsom,51,7/19/2015 10:44,San Francisco Caltrain (Townsend at 4th),70,583,Subscriber,94107
852535,617,7/19/2015 10:34,Embarcadero at Folsom,51,7/19/2015 10:44,San Francisco Caltrain (Townsend at 4th),70,403,Subscriber,94107
852534,962,7/19/2015 10:32,Embarcadero at Folsom,51,7/19/2015 10:48,Townsend at 7th,65,585,Customer,94107
852533,1001,7/19/2015 10:31,Embarcadero at Folsom,51,7/19/2015 10:48,Townsend at 7th,65,315,Customer,94107
852532,28651,7/19/2015 10:30,Embarcadero at Bryant,54,7/19/2015 18:28,Post at Kearny,47,419,Customer,31
852531,28660,7/19/2015 10:30,Embarcadero at Bryant,54,7/19/2015 18:28,Post at Kearny,47,542,Customer,31
852530,1081,7/19/2015 10:28,Embarcadero at Bryant,54,7/19/2015 10:46,San Francisco Caltrain (Townsend at 4th),70,310,Subscriber,94105
852529,28854,7/19/2015 10:27,Embarcadero at Bryant,54,7/19/2015 18:28,Post at Kearny,47,443,Customer,31
852528,340,7/19/2015 10:27,San Francisco Caltrain 2 (330 Townsend),69,7/19/2015 10:32,5th at Howard,57,426,Subscriber,94158
852527,28872,7/19/2015 10:26,Embarcadero at Bryant,54,7/19/2015 18:28,Post at Kearny,47,598,Customer,31
852526,706,7/19/2015 10:23,Harry Bridges Plaza (Ferry Building),50,7/19/2015 10:35,Yerba Buena Center of the Arts (3rd @ Howard),68,538,Subscriber,94127
852525,29181,7/19/2015 10:21,Embarcadero at Bryant,54,7/19/2015 18:28,Post at Kearny,47,473,Customer,31
852524,29195,7/19/2015 10:21,Embarcadero at Bryant,54,7/19/2015 18:28,Post at Kearny,47,468,Customer,31
852523,728,7/19/2015 10:20,Temporary Transbay Terminal (Howard at Beale),55,7/19/2015 10:32,Civic Center BART (7th at Market),72,570,Subscriber,94103
852522,577,7/19/2015 10:07,San Francisco Caltrain 2 (330 Townsend),69,7/19/2015 10:17,Market at 10th,67,575,Customer,53222
852521,657,7/19/2015 10:07,Powell Street BART,39,7/19/2015 10:18,San Francisco Caltrain 2 (330 Townsend),69,322,Subscriber,94107
852520,711,7/19/2015 10:06,Powell Street BART,39,7/19/2015 10:18,San Francisco Caltrain 2 (330 Townsend),69,659,Subscriber,94107
852519,120,7/19/2015 10:03,Embarcadero at Folsom,51,7/19/2015 10:05,Embarcadero at Bryant,54,419,Subscriber,94105
852518,1285,7/19/2015 10:02,Embarcadero at Sansome,60,7/19/2015 10:23,Market at 10th,67,300,Subscriber,94109
852517,378,7/19/2015 9:59,2nd at Townsend,61,7/19/2015 10:05,Market at Sansome,77,651,Subscriber,94107
852516,875,7/19/2015 9:43,San Francisco Caltrain (Townsend at 4th),70,7/19/2015 9:57,San Francisco City Hall,58,558,Subscriber,94105
852515,356,7/19/2015 9:39,Temporary Transbay Terminal (Howard at Beale),55,7/19/2015 9:45,Embarcadero at Bryant,54,468,Subscriber,94105
852514,699,7/19/2015 9:36,San Francisco Caltrain (Townsend at 4th),70,7/19/2015 9:48,Harry Bridges Plaza (Ferry Building),50,386,Subscriber,95035
852513,421,7/19/2015 9:33,Steuart at Market,74,7/19/2015 9:40,2nd at Townsend,61,350,Subscriber,94107
852512,495,7/19/2015 9:33,Embarcadero at Bryant,54,7/19/2015 9:41,Yerba Buena Center of the Arts (3rd @ Howard),68,379,Subscriber,94105
852511,685,7/19/2015 9:32,South Van Ness at Market,66,7/19/2015 9:44,Market at Sansome,77,423,Subscriber,94102
852510,555,7/19/2015 9:31,Embarcadero at Bryant,54,7/19/2015 9:41,Townsend at 7th,65,16,Subscriber,94103
852501,2281,7/19/2015 9:23,University and Emerson,35,7/19/2015 10:01,University and Emerson,35,101,Customer,60660
852500,650,7/19/2015 9:21,Davis at Jackson,42,7/19/2015 9:31,Powell at Post (Union Square),71,503,Subscriber,94108
852499,702,7/19/2015 9:20,Davis at Jackson,42,7/19/2015 9:32,Powell at Post (Union Square),71,193,Subscriber,94108
852498,709,7/19/2015 9:11,San Francisco Caltrain 2 (330 Townsend),69,7/19/2015 9:23,Embarcadero at Folsom,51,315,Subscriber,94107
852497,704,7/19/2015 9:11,San Francisco Caltrain 2 (330 Townsend),69,7/19/2015 9:23,Embarcadero at Folsom,51,403,Subscriber,94107
852496,263,7/19/2015 9:08,Embarcadero at Sansome,60,7/19/2015 9:12,Davis at Jackson,42,503,Subscriber,94108
852495,265,7/19/2015 9:08,Embarcadero at Sansome,60,7/19/2015 9:12,Davis at Jackson,42,193,Subscriber,94108
852494,410,7/19/2015 9:06,Market at Sansome,77,7/19/2015 9:13,Embarcadero at Sansome,60,361,Subscriber,94133
852493,299,7/19/2015 9:03,Embarcadero at Vallejo,48,7/19/2015 9:08,Embarcadero at Sansome,60,389,Customer,5618020
852492,19102,7/19/2015 9:03,Golden Gate at Polk,59,7/19/2015 14:21,Embarcadero at Vallejo,48,441,Customer,75014
852491,19160,7/19/2015 9:02,Golden Gate at Polk,59,7/19/2015 14:21,Embarcadero at Vallejo,48,554,Customer,75014
852490,834,7/19/2015 8:46,2nd at Townsend,61,7/19/2015 9:00,Embarcadero at Vallejo,48,427,Customer,5618020
852489,914,7/19/2015 8:41,Powell at Post (Union Square),71,7/19/2015 8:56,Embarcadero at Sansome,60,592,Subscriber,94108
852488,893,7/19/2015 8:41,Powell at Post (Union Square),71,7/19/2015 8:56,Embarcadero at Sansome,60,193,Subscriber,94108
852483,118,7/19/2015 8:37,Embarcadero at Bryant,54,7/19/2015 8:39,Embarcadero at Folsom,51,419,Subscriber,94105
852476,443,7/19/2015 8:26,Grant Avenue at Columbus Avenue,73,7/19/2015 8:33,Market at Sansome,77,373,Subscriber,94133
852475,449,7/19/2015 8:26,Grant Avenue at Columbus Avenue,73,7/19/2015 8:33,Market at Sansome,77,447,Subscriber,94133
852474,771,7/19/2015 8:25,Powell at Post (Union Square),71,7/19/2015 8:37,Harry Bridges Plaza (Ferry Building),50,538,Customer,20002
852473,808,7/19/2015 8:24,Powell at Post (Union Square),71,7/19/2015 8:37,Harry Bridges Plaza (Ferry Building),50,442,Customer,20002
852470,765,7/19/2015 8:07,Embarcadero at Bryant,54,7/19/2015 8:20,Temporary Transbay Terminal (Howard at Beale),55,468,Subscriber,94105
852469,983,7/19/2015 7:57,SJSU - San Salvador at 9th,16,7/19/2015 8:13,San Jose Diridon Caltrain Station,2,104,Customer,4860839
852468,2833,7/19/2015 7:47,Post at Kearny,47,7/19/2015 8:34,Post at Kearny,47,560,Customer,75219
852467,244,7/19/2015 7:24,Clay at Battery,41,7/19/2015 7:28,Market at Sansome,77,109,Subscriber,94133
852466,96,7/19/2015 7:14,Commercial at Montgomery,45,7/19/2015 7:16,Clay at Battery,41,109,Subscriber,94133
852465,8568,7/19/2015 7:07,2nd at Townsend,61,7/19/2015 9:29,2nd at Townsend,61,338,Customer,nil
852463,947,7/19/2015 6:53,South Van Ness at Market,66,7/19/2015 7:09,Davis at Jackson,42,306,Subscriber,94102
852462,360,7/19/2015 6:51,Commercial at Montgomery,45,7/19/2015 6:57,2nd at Folsom,62,260,Subscriber,94133
852461,1091,7/19/2015 6:12,Townsend at 7th,65,7/19/2015 6:30,Howard at 2nd,63,586,Subscriber,94107
852460,649,7/19/2015 2:15,Market at 10th,67,7/19/2015 2:26,San Francisco Caltrain 2 (330 Townsend),69,315,Customer,53222
852459,873,7/19/2015 1:32,Market at 10th,67,7/19/2015 1:47,South Van Ness at Market,66,384,Customer,93306
852458,906,7/19/2015 1:32,Market at 10th,67,7/19/2015 1:47,South Van Ness at Market,66,343,Customer,93306
852457,126,7/19/2015 1:18,Civic Center BART (7th at Market),72,7/19/2015 1:20,Powell Street BART,39,342,Subscriber,94107
852456,777,7/19/2015 1:18,Market at 4th,76,7/19/2015 1:31,Market at 10th,67,569,Customer,93306
852455,827,7/19/2015 1:17,Market at 4th,76,7/19/2015 1:31,Market at 10th,67,429,Customer,93306
852454,470,7/19/2015 1:10,Powell Street BART,39,7/19/2015 1:18,Civic Center BART (7th at Market),72,357,Subscriber,94107
852453,611,7/19/2015 0:55,Market at 4th,76,7/19/2015 1:05,Temporary Transbay Terminal (Howard at Beale),55,358,Subscriber,94107
852452,1301,7/19/2015 0:38,Embarcadero at Sansome,60,7/19/2015 1:00,Market at Sansome,77,361,Customer,93306
852451,1347,7/19/2015 0:38,Embarcadero at Sansome,60,7/19/2015 1:00,Market at Sansome,77,458,Customer,93306
852450,331,7/19/2015 0:34,Embarcadero at Sansome,60,7/19/2015 0:40,Davis at Jackson,42,527,Subscriber,94111
852449,202,7/19/2015 0:27,Arena Green / SAP Center,14,7/19/2015 0:30,Santa Clara at Almaden,4,57,Subscriber,95113
852448,1602,7/19/2015 0:09,Embarcadero at Vallejo,48,7/19/2015 0:36,Embarcadero at Sansome,60,412,Customer,93306
852447,1653,7/19/2015 0:09,Embarcadero at Vallejo,48,7/19/2015 0:36,Embarcadero at Sansome,60,485,Customer,93306
852446,1532,7/18/2015 23:43,Beale at Market,56,7/19/2015 0:08,Embarcadero at Vallejo,48,524,Customer,93306
852445,1553,7/18/2015 23:42,Beale at Market,56,7/19/2015 0:08,Embarcadero at Vallejo,48,158,Customer,93306
852444,76,7/18/2015 23:40,Beale at Market,56,7/18/2015 23:41,Beale at Market,56,524,Customer,93306
852443,408,7/18/2015 23:40,Powell at Post (Union Square),71,7/18/2015 23:47,Washington at Kearny,46,634,Customer,nil
852442,711,7/18/2015 23:15,Market at 4th,76,7/18/2015 23:27,2nd at Townsend,61,530,Subscriber,94107
852441,1143,7/18/2015 23:10,Civic Center BART (7th at Market),72,7/18/2015 23:30,Beale at Market,56,487,Customer,93306
852440,1197,7/18/2015 23:10,Civic Center BART (7th at Market),72,7/18/2015 23:30,Beale at Market,56,524,Customer,93306
852439,676,7/18/2015 23:03,Post at Kearny,47,7/18/2015 23:14,2nd at Townsend,61,469,Subscriber,94107
852438,1707,7/18/2015 22:48,Embarcadero at Sansome,60,7/18/2015 23:16,San Francisco Caltrain (Townsend at 4th),70,313,Customer,90232
852437,1801,7/18/2015 22:46,Embarcadero at Sansome,60,7/18/2015 23:16,San Francisco Caltrain (Townsend at 4th),70,408,Customer,90232
852436,250,7/18/2015 22:17,Adobe on Almaden,5,7/18/2015 22:21,San Jose Diridon Caltrain Station,2,25,Subscriber,94070
852435,368,7/18/2015 22:15,Beale at Market,56,7/18/2015 22:21,Powell at Post (Union Square),71,538,Subscriber,94109
852434,622,7/18/2015 21:53,Steuart at Market,74,7/18/2015 22:03,San Francisco Caltrain 2 (330 Townsend),69,403,Subscriber,94158
852433,366,7/18/2015 21:49,Harry Bridges Plaza (Ferry Building),50,7/18/2015 21:55,Embarcadero at Sansome,60,503,Subscriber,94111
852432,293,7/18/2015 21:46,Paseo de San Antonio,7,7/18/2015 21:51,SJSU - San Salvador at 9th,16,104,Subscriber,95112
852431,964,7/18/2015 21:46,Embarcadero at Bryant,54,7/18/2015 22:02,Townsend at 7th,65,483,Subscriber,94107
852430,589,7/18/2015 21:44,Embarcadero at Sansome,60,7/18/2015 21:54,Commercial at Montgomery,45,109,Subscriber,94133
852429,753,7/18/2015 21:18,Market at Sansome,77,7/18/2015 21:31,South Van Ness at Market,66,423,Subscriber,94102
852428,2553,7/18/2015 21:15,MLK Library,11,7/18/2015 21:57,MLK Library,11,712,Customer,nil
852426,4634,7/18/2015 21:13,MLK Library,11,7/18/2015 22:30,MLK Library,11,293,Customer,95112
852425,4668,7/18/2015 21:13,MLK Library,11,7/18/2015 22:31,MLK Library,11,186,Customer,95112
852424,2937,7/18/2015 21:09,MLK Library,11,7/18/2015 21:58,MLK Library,11,138,Customer,95112
852423,144,7/18/2015 21:08,Spear at Folsom,49,7/18/2015 21:10,Spear at Folsom,49,507,Subscriber,94105
852422,375,7/18/2015 20:42,Powell Street BART,39,7/18/2015 20:48,Market at 10th,67,315,Subscriber,94103
852420,303,7/18/2015 20:21,Howard at 2nd,63,7/18/2015 20:26,Beale at Market,56,158,Subscriber,94105
852419,1718,7/18/2015 20:16,Embarcadero at Vallejo,48,7/18/2015 20:45,Steuart at Market,74,267,Customer,92024
852418,1735,7/18/2015 20:16,Embarcadero at Vallejo,48,7/18/2015 20:45,Steuart at Market,74,403,Customer,92024
852417,998,7/18/2015 20:13,San Francisco Caltrain 2 (330 Townsend),69,7/18/2015 20:30,Grant Avenue at Columbus Avenue,73,510,Subscriber,94133
852416,2608,7/18/2015 20:08,SJSU - San Salvador at 9th,16,7/18/2015 20:51,SJSU - San Salvador at 9th,16,216,Customer,95113
852415,292,7/18/2015 19:56,Howard at 2nd,63,7/18/2015 20:01,Market at 4th,76,358,Subscriber,94105
852414,2391,7/18/2015 19:35,Steuart at Market,74,7/18/2015 20:15,Embarcadero at Vallejo,48,267,Customer,92024
852413,2413,7/18/2015 19:35,Steuart at Market,74,7/18/2015 20:15,Embarcadero at Vallejo,48,212,Customer,92024
852412,3543,7/18/2015 19:31,San Francisco Caltrain 2 (330 Townsend),69,7/18/2015 20:30,Embarcadero at Sansome,60,552,Customer,90232
852411,3697,7/18/2015 19:28,San Francisco Caltrain 2 (330 Townsend),69,7/18/2015 20:30,Embarcadero at Sansome,60,502,Customer,90232
852407,267,7/18/2015 19:21,Embarcadero at Bryant,54,7/18/2015 19:25,2nd at Townsend,61,394,Subscriber,94107
852405,184,7/18/2015 19:12,San Francisco Caltrain 2 (330 Townsend),69,7/18/2015 19:15,2nd at Townsend,61,651,Subscriber,94107
852404,708,7/18/2015 19:04,Embarcadero at Folsom,51,7/18/2015 19:16,San Francisco Caltrain (Townsend at 4th),70,309,Subscriber,94133
852403,204,7/18/2015 18:55,2nd at Townsend,61,7/18/2015 18:59,San Francisco Caltrain 2 (330 Townsend),69,510,Subscriber,94107
852402,299,7/18/2015 18:55,Embarcadero at Sansome,60,7/18/2015 19:00,Broadway St at Battery St,82,529,Subscriber,94107
852401,1077,7/18/2015 18:48,Harry Bridges Plaza (Ferry Building),50,7/18/2015 19:06,Yerba Buena Center of the Arts (3rd @ Howard),68,652,Customer,78703
852400,1122,7/18/2015 18:48,Harry Bridges Plaza (Ferry Building),50,7/18/2015 19:07,Yerba Buena Center of the Arts (3rd @ Howard),68,274,Customer,78703
852399,548,7/18/2015 18:45,Commercial at Montgomery,45,7/18/2015 18:54,Embarcadero at Sansome,60,313,Subscriber,94107
852398,1376,7/18/2015 18:43,Harry Bridges Plaza (Ferry Building),50,7/18/2015 19:06,Yerba Buena Center of the Arts (3rd @ Howard),68,518,Customer,90049
852397,1401,7/18/2015 18:43,Harry Bridges Plaza (Ferry Building),50,7/18/2015 19:06,Yerba Buena Center of the Arts (3rd @ Howard),68,137,Customer,90049
852396,753,7/18/2015 18:38,2nd at Townsend,61,7/18/2015 18:50,2nd at Folsom,62,505,Subscriber,94107
852394,763,7/18/2015 18:35,Market at 4th,76,7/18/2015 18:48,San Francisco City Hall,58,597,Subscriber,94109
852393,1432,7/18/2015 18:35,Embarcadero at Sansome,60,7/18/2015 18:58,Embarcadero at Folsom,51,309,Subscriber,94133
852392,884,7/18/2015 18:34,Market at 4th,76,7/18/2015 18:49,San Francisco City Hall,58,402,Customer,94611
852391,376,7/18/2015 18:31,Embarcadero at Vallejo,48,7/18/2015 18:38,Temporary Transbay Terminal (Howard at Beale),55,509,Subscriber,94608
852390,191,7/18/2015 18:31,Clay at Battery,41,7/18/2015 18:34,Clay at Battery,41,508,Customer,nil
852389,484,7/18/2015 18:29,San Jose Diridon Caltrain Station,2,7/18/2015 18:37,San Jose City Hall,10,65,Subscriber,95126
852388,598,7/18/2015 18:27,Embarcadero at Folsom,51,7/18/2015 18:37,Embarcadero at Bryant,54,419,Subscriber,94105
852387,627,7/18/2015 18:23,Clay at Battery,41,7/18/2015 18:34,Clay at Battery,41,278,Customer,10008
852384,514,7/18/2015 18:21,San Francisco Caltrain 2 (330 Townsend),69,7/18/2015 18:29,5th at Howard,57,494,Subscriber,94103
852381,5502,7/18/2015 18:14,Mezes Park,83,7/18/2015 19:46,Mezes Park,83,649,Customer,94063
852380,410,7/18/2015 18:14,Steuart at Market,74,7/18/2015 18:21,Embarcadero at Sansome,60,449,Subscriber,94133
852379,5564,7/18/2015 18:13,Mezes Park,83,7/18/2015 19:46,Mezes Park,83,698,Customer,94063
852378,357,7/18/2015 18:13,Embarcadero at Sansome,60,7/18/2015 18:19,Steuart at Market,74,571,Subscriber,94111
852377,2832,7/18/2015 18:09,Embarcadero at Folsom,51,7/18/2015 18:56,Harry Bridges Plaza (Ferry Building),50,351,Customer,93035
852376,2848,7/18/2015 18:09,Embarcadero at Folsom,51,7/18/2015 18:56,Harry Bridges Plaza (Ferry Building),50,503,Customer,93035
852375,469,7/18/2015 18:06,SJSU - San Salvador at 9th,16,7/18/2015 18:14,San Jose Civic Center,3,304,Subscriber,95112
852374,478,7/18/2015 18:06,SJSU - San Salvador at 9th,16,7/18/2015 18:14,San Jose Civic Center,3,162,Subscriber,95112
852373,9200,7/18/2015 18:06,5th at Howard,57,7/18/2015 20:39,5th at Howard,57,277,Customer,45
852372,551,7/18/2015 18:05,2nd at Folsom,62,7/18/2015 18:14,Broadway St at Battery St,82,583,Subscriber,94133
852371,642,7/18/2015 18:04,Embarcadero at Vallejo,48,7/18/2015 18:15,Embarcadero at Sansome,60,300,Subscriber,94133
852370,9303,7/18/2015 18:04,5th at Howard,57,7/18/2015 20:39,5th at Howard,57,320,Customer,45
852369,277,7/18/2015 18:03,2nd at Townsend,61,7/18/2015 18:08,San Francisco Caltrain (Townsend at 4th),70,558,Subscriber,94040
852364,634,7/18/2015 17:54,Harry Bridges Plaza (Ferry Building),50,7/18/2015 18:04,Mechanics Plaza (Market at Battery),75,624,Customer,nil
852363,767,7/18/2015 17:52,Harry Bridges Plaza (Ferry Building),50,7/18/2015 18:05,Mechanics Plaza (Market at Battery),75,531,Customer,10801
852362,446,7/18/2015 17:51,San Francisco Caltrain 2 (330 Townsend),69,7/18/2015 17:59,Embarcadero at Bryant,54,443,Subscriber,94107
852361,422,7/18/2015 17:44,5th at Howard,57,7/18/2015 17:51,San Francisco Caltrain 2 (330 Townsend),69,494,Subscriber,94103
852360,672,7/18/2015 17:41,Market at Sansome,77,7/18/2015 17:52,South Van Ness at Market,66,306,Subscriber,94102
852359,549,7/18/2015 17:38,2nd at Townsend,61,7/18/2015 17:47,Post at Kearny,47,469,Subscriber,94107
852356,933,7/18/2015 17:36,Civic Center BART (7th at Market),72,7/18/2015 17:51,Embarcadero at Bryant,54,16,Subscriber,94103
852353,1388,7/18/2015 17:31,Embarcadero at Sansome,60,7/18/2015 17:54,Yerba Buena Center of the Arts (3rd @ Howard),68,506,Customer,nil
852352,1446,7/18/2015 17:30,Embarcadero at Sansome,60,7/18/2015 17:54,Yerba Buena Center of the Arts (3rd @ Howard),68,535,Customer,nil
852351,569,7/18/2015 17:26,Harry Bridges Plaza (Ferry Building),50,7/18/2015 17:36,Embarcadero at Sansome,60,361,Customer,11706
852350,570,7/18/2015 17:26,Harry Bridges Plaza (Ferry Building),50,7/18/2015 17:35,Embarcadero at Sansome,60,408,Customer,11701
852349,685,7/18/2015 17:24,Harry Bridges Plaza (Ferry Building),50,7/18/2015 17:36,Embarcadero at Sansome,60,309,Customer,11701
852347,709,7/18/2015 17:23,Harry Bridges Plaza (Ferry Building),50,7/18/2015 17:35,Embarcadero at Sansome,60,603,Customer,11520
852346,6963,7/18/2015 17:23,Harry Bridges Plaza (Ferry Building),50,7/18/2015 19:19,South Van Ness at Market,66,33,Subscriber,95404
852340,191,7/18/2015 17:15,2nd at Townsend,61,7/18/2015 17:18,San Francisco Caltrain 2 (330 Townsend),69,374,Subscriber,94107
852339,479,7/18/2015 17:08,San Francisco Caltrain (Townsend at 4th),70,7/18/2015 17:16,San Francisco Caltrain (Townsend at 4th),70,314,Customer,94107
852338,970,7/18/2015 17:07,Townsend at 7th,65,7/18/2015 17:23,Embarcadero at Folsom,51,585,Subscriber,94501
852336,248,7/18/2015 17:02,Yerba Buena Center of the Arts (3rd @ Howard),68,7/18/2015 17:06,5th at Howard,57,352,Subscriber,94103
852335,654,7/18/2015 17:01,Yerba Buena Center of the Arts (3rd @ Howard),68,7/18/2015 17:12,Market at 10th,67,630,Subscriber,94103
852334,896,7/18/2015 16:59,Harry Bridges Plaza (Ferry Building),50,7/18/2015 17:14,Yerba Buena Center of the Arts (3rd @ Howard),68,222,Customer,11211
852333,953,7/18/2015 16:59,Embarcadero at Sansome,60,7/18/2015 17:14,Beale at Market,56,599,Customer,78028
852332,1558,7/18/2015 16:58,Post at Kearny,47,7/18/2015 17:24,Harry Bridges Plaza (Ferry Building),50,361,Customer,nil
852331,452,7/18/2015 16:57,Davis at Jackson,42,7/18/2015 17:05,Embarcadero at Sansome,60,376,Subscriber,94111
852330,1682,7/18/2015 16:56,Post at Kearny,47,7/18/2015 17:24,Harry Bridges Plaza (Ferry Building),50,531,Customer,10801
852329,898,7/18/2015 16:50,South Van Ness at Market,66,7/18/2015 17:05,Harry Bridges Plaza (Ferry Building),50,33,Subscriber,95404
852328,740,7/18/2015 16:47,2nd at Townsend,61,7/18/2015 17:00,Spear at Folsom,49,475,Customer,11701
852327,6766,7/18/2015 16:43,SJSU - San Salvador at 9th,16,7/18/2015 18:36,SJSU - San Salvador at 9th,16,216,Customer,95112
852326,1007,7/18/2015 16:43,2nd at Townsend,61,7/18/2015 16:59,Spear at Folsom,49,507,Customer,11706
852325,258,7/18/2015 16:42,Steuart at Market,74,7/18/2015 16:46,Davis at Jackson,42,329,Subscriber,94111
852323,1317,7/18/2015 16:38,2nd at Townsend,61,7/18/2015 17:00,Spear at Folsom,49,532,Customer,11701
852322,434,7/18/2015 16:38,Paseo de San Antonio,7,7/18/2015 16:45,San Jose Diridon Caltrain Station,2,690,Subscriber,95112
852321,1098,7/18/2015 16:36,Embarcadero at Sansome,60,7/18/2015 16:54,2nd at Townsend,61,347,Customer,94158
852320,216,7/18/2015 16:35,San Francisco Caltrain 2 (330 Townsend),69,7/18/2015 16:38,Townsend at 7th,65,878,Subscriber,94107
852319,1562,7/18/2015 16:33,2nd at Townsend,61,7/18/2015 16:59,Spear at Folsom,49,606,Customer,11520
852318,668,7/18/2015 16:33,Harry Bridges Plaza (Ferry Building),50,7/18/2015 16:44,Yerba Buena Center of the Arts (3rd @ Howard),68,352,Subscriber,94103
852316,710,7/18/2015 16:32,Harry Bridges Plaza (Ferry Building),50,7/18/2015 16:44,Yerba Buena Center of the Arts (3rd @ Howard),68,630,Subscriber,94103
852315,1518,7/18/2015 16:28,Civic Center BART (7th at Market),72,7/18/2015 16:54,Market at 10th,67,353,Customer,60527
852314,1540,7/18/2015 16:28,Civic Center BART (7th at Market),72,7/18/2015 16:54,Market at 10th,67,384,Customer,95123
852313,456,7/18/2015 16:26,Grant Avenue at Columbus Avenue,73,7/18/2015 16:34,Market at Sansome,77,328,Subscriber,94133
852312,1753,7/18/2015 16:25,Arena Green / SAP Center,14,7/18/2015 16:54,Arena Green / SAP Center,14,119,Customer,95126
852310,561,7/18/2015 16:23,Market at 4th,76,7/18/2015 16:33,2nd at Townsend,61,338,Subscriber,94107
852309,932,7/18/2015 16:21,Market at 4th,76,7/18/2015 16:36,Market at 4th,76,290,Customer,94920
852308,918,7/18/2015 16:21,Market at 4th,76,7/18/2015 16:36,Market at 4th,76,292,Customer,94920
852305,874,7/18/2015 16:20,Santa Clara at Almaden,4,7/18/2015 16:34,SJSU 4th at San Carlos,12,307,Subscriber,95110
852304,567,7/18/2015 16:18,Embarcadero at Sansome,60,7/18/2015 16:28,Embarcadero at Bryant,54,473,Subscriber,94105
852300,8711,7/18/2015 16:15,Harry Bridges Plaza (Ferry Building),50,7/18/2015 18:41,Embarcadero at Vallejo,48,389,Customer,77077
852299,442,7/18/2015 16:12,Powell Street BART,39,7/18/2015 16:19,Market at 10th,67,366,Subscriber,94102
852298,465,7/18/2015 16:11,Embarcadero at Sansome,60,7/18/2015 16:18,Embarcadero at Sansome,60,380,Customer,89148
852297,316,7/18/2015 16:06,Howard at 2nd,63,7/18/2015 16:12,5th at Howard,57,277,Subscriber,94107
852296,857,7/18/2015 16:04,Townsend at 7th,65,7/18/2015 16:19,Spear at Folsom,49,436,Customer,94105
852295,1252,7/18/2015 16:04,San Francisco Caltrain 2 (330 Townsend),69,7/18/2015 16:25,Civic Center BART (7th at Market),72,275,Customer,60527
852294,1318,7/18/2015 16:03,San Francisco Caltrain (Townsend at 4th),70,7/18/2015 16:25,Civic Center BART (7th at Market),72,311,Customer,95123
852293,2108,7/18/2015 16:02,Yerba Buena Center of the Arts (3rd @ Howard),68,7/18/2015 16:37,Post at Kearny,47,361,Subscriber,2780
852292,1206,7/18/2015 16:01,Embarcadero at Sansome,60,7/18/2015 16:21,Market at 4th,76,498,Subscriber,94109
852291,2976,7/18/2015 16:00,San Mateo County Center,23,7/18/2015 16:49,San Mateo County Center,23,148,Subscriber,94063
852290,1274,7/18/2015 15:59,Embarcadero at Sansome,60,7/18/2015 16:21,Market at 4th,76,402,Customer,94611
852289,184,7/18/2015 15:56,Santa Clara at Almaden,4,7/18/2015 15:59,Arena Green / SAP Center,14,702,Subscriber,95113
852288,1126,7/18/2015 15:53,San Francisco Caltrain (Townsend at 4th),70,7/18/2015 16:12,San Francisco City Hall,58,470,Subscriber,94102
852287,1459,7/18/2015 15:47,Market at 4th,76,7/18/2015 16:11,Embarcadero at Sansome,60,594,Customer,nil
852286,322,7/18/2015 15:42,2nd at Townsend,61,7/18/2015 15:48,San Francisco Caltrain 2 (330 Townsend),69,575,Subscriber,94107
852285,381,7/18/2015 15:42,Powell at Post (Union Square),71,7/18/2015 15:49,Beale at Market,56,538,Subscriber,94109
852284,1089,7/18/2015 15:41,Yerba Buena Center of the Arts (3rd @ Howard),68,7/18/2015 15:59,Harry Bridges Plaza (Ferry Building),50,352,Customer,11211
852283,354,7/18/2015 15:39,Rengstorff Avenue / California Street,33,7/18/2015 15:45,San Antonio Shopping Center,31,663,Subscriber,94040-1724
852282,14003,7/18/2015 15:32,Powell Street BART,39,7/18/2015 19:26,Powell Street BART,39,322,Customer,92704
852281,14159,7/18/2015 15:29,Powell Street BART,39,7/18/2015 19:25,Powell Street BART,39,315,Customer,94544
852280,14333,7/18/2015 15:26,Powell Street BART,39,7/18/2015 19:25,Powell Street BART,39,568,Customer,9454
852278,469,7/18/2015 15:25,5th at Howard,57,7/18/2015 15:32,Howard at 2nd,63,489,Subscriber,94107
852277,682,7/18/2015 15:20,Harry Bridges Plaza (Ferry Building),50,7/18/2015 15:31,Market at 4th,76,429,Subscriber,94709
